,股票代码,股票简称,ROE2020
1612,837821.BJ,则成电子,16.88
1616,601089.SH,福元医药,28.35
1617,001309.SZ,德明利,20.1
1618,688208.SH,道通科技,19.76
1622,873726.BJ,卓兆点胶,181.77
1626,873692.BJ,桂林狮达,19.59
1629,870512.BJ,索拉特,53.33
1630,838670.BJ,恒进感应,42.44
1631,835755.BJ,创研股份,45.83
1634,833706.BJ,博远高科,77.57
1637,688349.SH,三一重能,570.88
1643,873715.BJ,能之光,36.7
1655,873838.BJ,千叶眼镜,36.45
1656,873731.BJ,纬诚科技,19.96
1658,839946.BJ,华阳变速,30.56
1661,835862.BJ,汉神机电,28.91
1668,002437.SZ,誉衡药业,23.94
1671,832885.BJ,星辰科技,22.46
1674,603039.SH,泛微网络,21.38
1677,301238.SZ,瑞泰新材,16.1
1679,873718.BJ,万源通,17.79
1680,873684.BJ,磐石科技,15.17
1683,833960.BJ,华发教育,20.52
1685,001268.SZ,联合精密,24.38
1686,688386.SH,泛亚微透,16.54
1688,688071.SH,华依科技,21.92
1690,603600.SH,永艺股份,17.78
1693,873738.BJ,伟邦科技,28.61
1694,873700.BJ,益坤电气,33.1
1695,873664.BJ,科拜尔,26.66
1702,833346.BJ,威贸电子,16.92
1709,873739.BJ,大鹏工业,20.76
1712,871575.BJ,精英在线,40.05
1714,835211.BJ,古莱特,19.48
1716,832895.BJ,ST浩瀚,37.4
1719,301289.SZ,国缆检测,19.29
1720,300878.SZ,维康药业,16.37
1722,873722.BJ,良淋科技,19.48
1723,872698.BJ,恒业国际,27.58
1725,688669.SH,聚石化学,27.34
1728,301286.SZ,侨源股份,34.12
1730,002995.SZ,天地在线,15.83
1734,873689.BJ,讯方技术,24.27
1739,688390.SH,固德威,34.99
1742,688006.SH,杭可科技,15.56
1747,301156.SZ,美农生物,27.2
1748,001323.SZ,慕思股份,46.13
1749,603583.SH,捷昌驱动,17.64
1752,873717.BJ,品瑶股份,39.96
1754,873063.BJ,车易付,51.37
1758,833255.BJ,西部股份,16.65
1760,688348.SH,昱能科技,54.96
1764,301112.SZ,信邦智能,16.96
1768,873713.BJ,薪泽奇,29.43
1769,839920.BJ,联佳股份,22.86
1770,839756.BJ,动漫食品,17.55
1773,838587.BJ,泽鑫科技,34.65
1776,832225.BJ,利通科技,15.92
1777,830839.BJ,万通液压,22.45
1778,688408.SH,中信博,19.45
1780,688120.SH,华海清科,21.45
1790,873478.BJ,景泽环境,84.58
1791,873450.BJ,西格医学,65.77
1793,872515.BJ,启创环境,34.69
1794,872504.BJ,新日月,59.19
1795,870909.BJ,高更科技,43.14
1798,836858.BJ,爱用科技,27.45
1802,832894.BJ,紫光通信,15.04
1809,688787.SH,海天瑞声,20.68
1810,688529.SH,豪森股份,18.15
1811,688269.SH,凯立新材,34.02
1812,688251.SH,井松智能,40.14
1814,688119.SH,中钢洛耐,19.14
1815,688103.SH,国力股份,26.54
1821,002255.SZ,海陆重工,34.57
1824,873311.BJ,华齿口腔,48.52
1825,870098.BJ,赛康医疗,44.71
1826,839181.BJ,思柏科技,16.35
1828,837576.BJ,吉山会津,18.37
1830,688272.SH,*ST富吉,62.44
1831,400101,秋林3,30.29
1841,873706.BJ,铁拓机械,17.78
1844,839281.BJ,嘉合智能,18.23
1846,838334.BJ,金证互通,57.45
1849,836381.BJ,宝信咨询,25.58
1850,835296.BJ,澳菲利,19.9
1852,833846.BJ,中正股份,34.83
1857,300593.SZ,新雷能,17.04
1859,839379.BJ,至诚融金,97.0
1862,834058.BJ,华洋赛车,46.06
1863,831627.BJ,力王股份,27.74
1866,603801.SH,志邦家居,19.17
1868,600901.SH,江苏金租,15.15
1870,301086.SZ,鸿富瀚,45.94
1877,831225.BJ,宏景软件,18.06
1882,688260.SH,昀冢科技,25.35
1884,605060.SH,联德股份,19.52
1886,603690.SH,至纯科技,16.03
1892,430564,天润科技,31.27
1897,839833.BJ,赤马传媒,18.69
1898,833937.BJ,嘉诚信息,41.64
1899,832301.BJ,三信科技,172.02
1900,688737.SH,中自科技,58.83
1901,688609.SH,九联科技,17.33
1905,688216.SH,气派科技,15.83
1911,839696.BJ,金鑫绿建,21.72
1915,001316.SZ,润贝航科,19.24
1919,873702.BJ,世昌股份,53.9
1920,873697.BJ,觅睿科技,61.33
1924,835363.BJ,腾信软创,34.7
1927,832997.BJ,盛纺股份,86.35
1928,832566.BJ,梓橦宫,17.74
1929,688619.SH,罗普特,28.96
1934,300741.SZ,华宝股份,15.64
1941,871404.BJ,百生医疗,25.7
1942,870299.BJ,灿能电力,22.94
1944,838561.BJ,独凤轩,15.99
1946,837350.BJ,亿翰股份,84.86
1949,830883.BJ,联桥新材,34.03
1953,301321.SZ,翰博高新,16.27
1958,838559.BJ,金炻新材,30.33
1959,837378.BJ,孙桥溢佳,15.4
1966,301075.SZ,多瑞医药,46.85
1967,001226.SZ,拓山重工,38.16
1968,873699.BJ,旭宇光电,18.08
1969,873698.BJ,安道设计,41.97
1972,430356,雷腾软件,24.72
1973,301192.SZ,泰祥股份,18.31
1974,301125.SZ,腾亚精工,28.53
1975,300844.SZ,山水比德,51.47
1977,873686.BJ,睿木科技,16.62
1978,838171.BJ,邦德股份,19.3
1982,001270.SZ,铖昌科技,17.05
1983,603776.SH,永安行,16.86
1986,873707.BJ,丰岛食品,23.81
1987,873393.BJ,捷创新材,20.59
1989,834418.BJ,好买财富,30.65
1991,688355.SH,明志科技,29.82
1992,301191.SZ,菲菱科思,33.69
1994,002884.SZ,凌霄泵业,19.73
1995,873688.BJ,宇星股份,23.17
1997,873223.BJ,荣亿精密,15.82
1998,870875.BJ,豫辰药业,27.82
2001,831730.BJ,亚诺生物,63.42
2005,300932.SZ,三友联众,18.76
2008,873703.BJ,广厦环能,36.56
2010,871690.BJ,上源环保,22.96
2017,301183.SZ,东田微,27.57
2018,301107.SZ,瑜欣电子,18.33
2023,839558.BJ,通明股份,19.38
2029,831305.BJ,海希通讯,31.51
2030,430641,天健创新,16.07
2032,300981.SZ,中红医疗,168.97
2037,002247.SZ,聚力文化,31.62
2038,873696.BJ,捷瑞数字,29.4
2039,873691.BJ,绿晶生物,20.16
2041,870844.BJ,金浔股份,32.8
2042,870298.BJ,中网华信,24.64
2044,835401.BJ,杭摩集团,15.93
2047,688045.SH,必易微,26.53
2049,603272.SH,联翔股份,28.49
2052,603939.SH,益丰药房,15.31
2057,870556.BJ,首信科技,34.6
2059,833370.BJ,运鹏股份,24.46
2060,832318.BJ,广通股份,16.88
2061,831167.BJ,鑫汇科,28.38
2062,001318.SZ,阳光乳业,19.01
2063,001235.SZ,里得电科,25.68
2067,000529.SZ,广弘控股,16.45
2072,833533.BJ,骏创科技,21.76
2074,300905.SZ,宝丽迪,19.18
2082,688682.SH,霍莱沃,24.74
2084,688329.SH,艾隆科技,16.68
2085,688328.SH,深科达,17.18
2088,688175.SH,高凌信息,25.18
2090,688163.SH,赛伦生物,21.14
2094,688026.SH,洁特生物,16.34
2096,605566.SH,福莱蒽特,24.26
2098,605186.SH,健麾信息,29.01
2100,605151.SH,西上海,17.71
2101,605133.SH,嵘泰股份,15.92
2103,605100.SH,华丰股份,16.67
2105,603983.SH,丸美股份,16.52
2109,603808.SH,歌力思,21.74
2112,603797.SH,联泰环保,15.39
2115,603737.SH,三棵树,25.06
2120,603638.SH,艾迪精密,23.2
2123,603598.SH,引力传媒,25.54
2125,603489.SH,八方股份,19.04
2127,603378.SH,亚士创能,21.42
2130,603363.SH,傲农生物,29.98
2131,603326.SH,我乐家居,21.18
2135,603228.SH,景旺电子,15.61
2136,603203.SH,快克智能,16.4
2139,603111.SH,康尼机电,15.48
2146,603010.SH,万盛股份,27.94
2159,600988.SH,赤峰黄金,22.83
2161,600900.SH,长江电力,16.71
2162,600895.SH,张江高科,18.12
2176,600732.SH,爱旭股份,24.41
2188,600606.SH,绿地控股,18.57
2198,600466.SH,蓝光发展,18.6
2212,600228.SH,返利科技,15.18
2218,600186.SH,莲花健康,21.34
2261,200596,古井贡B,19.53
2265,002980.SZ,华盛昌,40.55
2269,002867.SZ,周大生,20.15
2271,002833.SZ,弘亚数控,22.35
2273,002802.SZ,洪汇新材,15.91
2283,002755.SZ,奥赛康,26.03
2287,002726.SZ,龙大美食,32.55
2290,002714.SZ,牧原股份,74.43
2298,002605.SZ,姚记科技,60.77
2308,002543.SZ,万和电气,15.61
2316,002459.SZ,晶澳科技,15.71
2339,002266.SZ,浙富控股,17.86
2350,002164.SZ,宁波东力,238.62
2352,002158.SZ,汉钟精机,16.86
2353,002157.SZ,正邦科技,45.06
2354,002146.SZ,荣盛发展,15.97
2356,002131.SZ,利欧股份,45.11
2361,002069.SZ,ST獐子岛,163.61
2362,002064.SZ,华峰化学,21.9
2368,001209.SZ,洪兴股份,27.54
2373,000953.SZ,河化股份,25.12
2375,000935.SZ,四川双马,19.17
2376,000932.SZ,华菱钢铁,20.97
2389,000806.SZ,*ST银河,126.8
2396,000671.SZ,阳光城,20.76
2397,000656.SZ,金科股份,23.26
2398,000651.SZ,格力电器,18.88
2405,000596.SZ,古井贡酒,19.53
2410,000517.SZ,荣安地产,23.24
2415,000403.SZ,派林生物,21.16
2416,000333.SZ,美的集团,24.95
2426,900905,老凤祥B,21.03
2427,873663.BJ,盛知股份,23.71
2428,873660.BJ,德瑞股份,16.26
2429,873653.BJ,天和盛,60.28
2430,873586.BJ,精鼎科技,16.47
2431,873583.BJ,亚泰包装,17.24
2434,873539.BJ,新方圆,21.69
2437,873452.BJ,倍得福,24.89
2439,873375.BJ,极扬文化,16.36
2441,873328.BJ,威锐股份,40.59
2443,873269.BJ,赢时物业,47.62
2448,873229.BJ,特种橡塑,19.08
2453,873163.BJ,镇艺文娱,222.91
2455,873089.BJ,意达科技,16.52
2456,873085.BJ,春晖园林,41.81
2459,873018.BJ,永昌股份,19.53
2463,872946.BJ,瑞索股份,16.46
2468,872875.BJ,汇通股份,18.64
2474,872758.BJ,昶檀股份,15.34
2477,872742.BJ,万司股份,37.02
2482,872565.BJ,怡申股份,20.9
2484,872511.BJ,智林信息,38.7
2488,872393.BJ,迪富电子,38.22
2489,872333.BJ,磐电科技,29.2
2490,872308.BJ,盛祺信息,52.13
2491,872281.BJ,迈光科技,17.29
2492,872267.BJ,金发股份,33.9
2498,872170.BJ,盛达科技,26.11
2500,872145.BJ,东日环保,43.35
2503,872021.BJ,厦航物联,17.46
2504,872013.BJ,纬而视,22.11
2505,871952.BJ,国创节能,33.58
2510,871885.BJ,创能股份,18.43
2522,871702.BJ,好生活,37.91
2526,871607.BJ,海易通,21.39
2528,871540.BJ,飞利达,32.33
2530,871529.BJ,鼎峰科技,36.83
2533,871481.BJ,中运科技,21.29
2536,871412.BJ,鸿泰时尚,15.39
2537,871356.BJ,新生力,27.93
2541,871264.BJ,速丰木业,28.59
2542,871248.BJ,东元环境,15.96
2543,871244.BJ,翠峰科技,19.99
2550,870924.BJ,安卡网络,20.16
2551,870886.BJ,ST聚房宝,17.38
2557,870727.BJ,利洋股份,27.34
2560,870669.BJ,普瑾特,20.0
2562,870624.BJ,国瑞税务,63.09
2566,870558.BJ,富润科技,24.7
2577,870154.BJ,伊发电力,31.51
2579,870029.BJ,宏灿股份,53.88
2583,839954.BJ,汇杰设计,58.24
2589,839806.BJ,赛肯思,27.54
2597,839549.BJ,永星股份,45.09
2599,839531.BJ,海合达,15.38
2603,839418.BJ,控汇股份,37.22
2606,839232.BJ,晟烨股份,50.23
2616,838956.BJ,旋荣科技,28.57
2617,838952.BJ,恒源科技,28.96
2621,838834.BJ,创四方,20.58
2623,838799.BJ,嘉农股份,52.17
2626,838671.BJ,ST盛世教,27.68
2634,838460.BJ,汇博医疗,44.68
2637,838372.BJ,纯聚科技,92.66
2638,838273.BJ,异瀚数码,17.12
2646,837950.BJ,爱信股份,19.62
2657,837453.BJ,通锦精密,19.44
2663,837222.BJ,云南恒荣,28.22
2667,837014.BJ,塔人网络,22.19
2669,836972.BJ,湘泉药业,17.68
2670,836930.BJ,京城皮肤,46.03
2671,836874.BJ,翔晟信息,26.8
2672,836818.BJ,贝恩施,52.4
2679,836550.BJ,凯诗风尚,15.62
2681,836418.BJ,浙商企业,26.2
2682,836399.BJ,汇春科技,24.08
2685,836284.BJ,欧菲特,17.93
2691,836090.BJ,创富港,26.9
2693,836047.BJ,信元网安,36.56
2699,835906.BJ,科润股份,21.79
2700,835883.BJ,华能安全,30.18
2701,835850.BJ,凯欣股份,20.48
2705,835539.BJ,中宇万通,17.04
2706,835435.BJ,江苏海天,37.78
2709,835421.BJ,绿联智能,27.89
2712,835300.BJ,人为峰,21.32
2713,835287.BJ,鹏业软件,39.76
2718,835111.BJ,万联网络,15.15
2719,835084.BJ,多麦股份,46.63
2720,835049.BJ,瀚易特,39.23
2726,834960.BJ,金雨茂物,55.1
2733,834802.BJ,宝贝格子,23.28
2737,834700.BJ,征途科技,48.9
2738,834696.BJ,海通基业,33.94
2749,834372.BJ,容川机电,31.21
2751,834276.BJ,澳冠智能,42.04
2776,833458.BJ,悦为股份,50.25
2784,833183.BJ,超凡股份,19.76
2786,833165.BJ,智科股份,15.42
2789,833098.BJ,新龙生物,15.54
2799,832848.BJ,昆自股份,34.72
2801,832750.BJ,ST合璟,63.3
2809,832406.BJ,众力德邦,19.21
2810,832390.BJ,金海股份,15.99
2819,832171.BJ,志晟信息,18.96
2821,832141.BJ,燎原环保,22.39
2823,832077.BJ,华创合成,20.82
2825,832048.BJ,ST三艾,1159.65
2826,832042.BJ,高健实业,29.56
2831,831937.BJ,建研信息,24.36
2846,831718.BJ,青鸟软通,24.03
2847,831714.BJ,福航环保,30.9
2848,831642.BJ,蜀虹装备,15.92
2859,831476.BJ,硕源科技,36.89
2861,831415.BJ,城兴股份,15.3
2871,831272.BJ,同力天合,15.11
2878,831151.BJ,全胜物流,27.87
2880,831137.BJ,泰和股份,22.18
2887,831032.BJ,景睿策划,25.36
2894,830890.BJ,海魄科技,22.37
2904,688696.SH,极米科技,38.92
2905,688658.SH,悦康药业,32.94
2906,688607.SH,康众医疗,22.69
2908,688575.SH,亚辉龙,31.17
2911,688255.SH,凯尔达,39.51
2913,688225.SH,亚信安全,19.55
2914,688210.SH,统联精密,26.24
2919,688129.SH,东来技术,19.35
2921,688121.SH,卓然股份,45.26
2922,688093.SH,世华科技,25.45
2923,688069.SH,德林海,24.41
2924,688013.SH,天臣医疗,17.0
2926,605567.SH,春雪食品,34.24
2929,605300.SH,佳禾食品,16.64
2932,605089.SH,味知香,38.03
2933,605066.SH,天正电气,21.08
2936,603960.SH,克来机电,17.05
2937,603883.SH,老百姓,15.87
2939,603855.SH,华荣股份,16.27
2945,603687.SH,大胜达,17.12
2950,603609.SH,禾丰股份,19.93
2955,603466.SH,风语筑,18.53
2959,603338.SH,浙江鼎力,19.16
2963,603261.SH,立航科技,16.65
2964,603208.SH,江山欧派,28.72
2970,603079.SH,圣达生物,17.13
2973,603040.SH,新坐标,17.47
2975,601997.SH,贵阳银行,15.75
2977,601966.SH,玲珑轮胎,17.69
2978,601877.SH,正泰电器,23.98
3002,600802.SH,福建水泥,19.13
3013,600612.SH,老凤祥,21.03
3022,600455.SH,博通股份,17.6771
3024,600406.SH,国电南瑞,15.06
3035,600167.SH,联美控股,20.64
3040,600107.SH,美尔雅,19.58
3041,600083.SH,博信股份,231.3
3045,430753,琼中农信,18.65
3049,430657,ST楼兰,32.53
3057,430385,中一检测,19.1
3069,430158,北方科诚,19.01
3074,430053,国学时代,16.22
3096,400035,比特5,20.81
3099,301279.SZ,金道科技,17.11
3100,301268.SZ,铭利达,30.36
3101,301257.SZ,普蕊斯,24.41
3102,301216.SZ,万凯新材,15.72
3103,301212.SZ,联盛化学,32.9
3104,301151.SZ,冠龙节能,23.02
3108,301061.SZ,匠心家居,27.27
3112,300773.SZ,拉卡拉,18.79
3114,300725.SZ,药石科技,21.76
3115,300677.SZ,英科医疗,132.22
3122,300497.SZ,富祥药业,17.72
3124,300461.SZ,田中精机,117.69
3127,300396.SZ,迪瑞医疗,16.92
3159,003041.SZ,真爱美家,20.67
3166,002919.SZ,名臣健康,16.78
3187,002706.SZ,良信股份,18.45
3189,002681.SZ,奋达科技,39.42
3196,002607.SZ,中公教育,66.15
3198,002582.SZ,好想你,48.42
3200,002567.SZ,唐人神,25.68
3214,002429.SZ,兆驰股份,16.74
3222,002304.SZ,洋河股份,20.2
3224,002287.SZ,奇正藏药,16.95
3226,002259.SZ,ST升达,154.03
3240,002113.SZ,ST天润,100.82
3253,002027.SZ,分众传媒,26.16
3258,001211.SZ,双枪科技,20.77
3259,001210.SZ,金房节能,27.26
3268,000858.SZ,五粮液,24.94
3271,000799.SZ,酒鬼酒,18.63
3284,000568.SZ,泸州老窖,28.27
3296,900939,汇丽B,19.45
3300,873659.BJ,中天防爆,16.37
3301,873620.BJ,中能泰富,28.35
3303,873610.BJ,申格电子,26.82
3310,873479.BJ,正一包装,25.29
3312,873455.BJ,众友物联,41.59
3320,873383.BJ,宁夏环境,17.48
3323,873286.BJ,鲁铭新材,21.86
3325,873270.BJ,创兴精密,20.29
3327,873232.BJ,百诺环境,20.94
3331,873139.BJ,格林斯达,49.6
3332,873136.BJ,凯奥净化,16.02
3333,873125.BJ,山东博丽,23.26
3334,873118.BJ,三阳股份,39.86
3335,873117.BJ,睿观博,20.59
3342,873038.BJ,捷甬达,15.53
3343,873031.BJ,顺一智能,17.42
3347,872963.BJ,永成股份,15.35
3348,872940.BJ,快乐番薯,43.05
3350,872936.BJ,恒欣设计,33.78
3352,872873.BJ,国仪测控,17.32
3353,872865.BJ,源惠电气,26.0
3354,872817.BJ,德尔科技,24.16
3355,872811.BJ,天源股份,25.0
3356,872788.BJ,创想光电,39.3
3358,872775.BJ,中国珠宝,19.6
3366,872626.BJ,万昌家具,27.52
3367,872612.BJ,华媒康讯,35.18
3369,872610.BJ,妙音数科,46.29
3374,872568.BJ,鸿润食品,18.59
3375,872560.BJ,理德铭,87.3
3377,872544.BJ,创业测绘,20.97
3380,872496.BJ,四川赛狄,24.08
3382,872489.BJ,联博瑞翔,47.62
3385,872408.BJ,邦威防护,18.07
3388,872386.BJ,汇通银行,16.77
3393,872327.BJ,简达物流,36.62
3394,872325.BJ,丽宫食品,28.53
3396,872304.BJ,天浩科技,40.71
3398,872272.BJ,华达建业,54.07
3400,872247.BJ,银山股份,29.39
3407,872216.BJ,高发气体,29.02
3408,872206.BJ,三向股份,17.14
3410,872169.BJ,雅琪生物,27.22
3413,872129.BJ,英斯瑞德,20.73
3424,871992.BJ,恒康药房,30.75
3426,871968.BJ,红梅色母,51.48
3429,871930.BJ,林家铺子,32.61
3432,871907.BJ,环球软件,21.64
3434,871874.BJ,博纳斯威,16.38
3443,871744.BJ,中投环保,20.33
3445,871740.BJ,健仕股份,16.5
3449,871642.BJ,通易航天,26.98
3461,871471.BJ,天伟生物,21.58
3464,871417.BJ,华建股份,23.71
3465,871398.BJ,力引科技,17.78
3468,871371.BJ,易可文化,85.59
3476,871283.BJ,ST康宏科,32.59
3477,871272.BJ,理想传媒,114.81
3482,871171.BJ,金盾电子,19.42
3486,871132.BJ,百联科技,25.48
3492,871014.BJ,淘淘羊,57.32
3493,871003.BJ,卓力昕,46.7
3494,870979.BJ,凯安新材,29.34
3496,870962.BJ,四联交通,32.45
3497,870959.BJ,公正股份,62.55
3501,870892.BJ,杭州路桥,19.19
3505,870849.BJ,亿安天下,18.43
3508,870733.BJ,晟融数据,17.33
3513,870690.BJ,中德联信,24.44
3522,870532.BJ,储秀网络,50.38
3526,870505.BJ,隆济时,25.1
3530,870475.BJ,博汇特,46.85
3533,870412.BJ,海盟实业,43.77
3535,870405.BJ,汉典生物,49.2
3537,870381.BJ,七九七,17.29
3547,870225.BJ,华聪股份,33.16
3554,870131.BJ,达达股份,25.37
3556,870122.BJ,一景乳业,24.4
3568,839884.BJ,大牧汗,23.65
3573,839830.BJ,晶晟股份,18.01
3574,839805.BJ,中德生物,16.55
3576,839754.BJ,轶峰新材,16.57
3585,839599.BJ,前瞻资讯,47.98
3586,839587.BJ,鼎泰药业,23.55
3587,839574.BJ,中瑞医药,17.83
3601,839310.BJ,中科达信,23.89
3606,839266.BJ,汇龙液压,22.44
3615,839120.BJ,壹创国际,34.28
3616,839081.BJ,凤礼精求,22.02
3619,839033.BJ,恒电科技,15.26
3620,839028.BJ,华会通,54.33
3624,838992.BJ,国讯股份,41.28
3625,838983.BJ,波尔电子,32.4
3632,838811.BJ,瀚正科技,39.31
3633,838807.BJ,信力科技,17.9
3637,838740.BJ,邦源环保,26.4
3641,838672.BJ,金润德,19.47
3643,838651.BJ,谷实生物,28.35
3646,838582.BJ,德华生态,87.15
3650,838526.BJ,鑫英泰,39.86
3651,838508.BJ,誉兴通,115.26
3652,838497.BJ,中商产业,30.9
3653,838486.BJ,远正智能,60.61
3658,838428.BJ,恒实股份,18.65
3660,838415.BJ,优景科技,42.8
3664,838324.BJ,广尔数码,22.78
3676,838103.BJ,红一种业,18.38
3677,838093.BJ,东水食品,15.7
3678,838082.BJ,众加利,15.84
3681,837953.BJ,圣邦人力,52.21
3682,837918.BJ,力力惠,25.26
3686,837837.BJ,睿信传媒,29.76
3696,837718.BJ,中泓在线,29.9
3698,837690.BJ,中艺股份,21.91
3703,837581.BJ,川力科技,17.56
3705,837530.BJ,格力物业,27.35
3706,837525.BJ,纳兰德,16.25
3708,837432.BJ,唐彩股份,29.13
3710,837392.BJ,天石纳米,23.36
3714,837326.BJ,同方瑞风,22.68
3721,837148.BJ,博威电气,19.08
3722,837135.BJ,经邦东学,48.33
3724,837073.BJ,喜悦娱乐,65.0
3726,837042.BJ,赛诺科技,27.16
3727,837021.BJ,大舟网络,56.82
3731,836974.BJ,上海功途,17.95
3732,836946.BJ,高服股份,22.77
3733,836913.BJ,中鼎恒业,18.37
3746,836715.BJ,优力可,25.93
3747,836703.BJ,创一新材,53.47
3753,836642.BJ,新鲜传媒,29.35
3771,836255.BJ,仁和股份,15.99
3778,836126.BJ,丰泰新材,16.8
3780,836098.BJ,华浩科技,82.04
3782,836062.BJ,金色未来,30.88
3786,835961.BJ,名品世家,20.12
3790,835834.BJ,达伦股份,23.53
3795,835690.BJ,信源信息,27.51
3796,835688.BJ,平安环保,19.89
3797,835642.BJ,华志信,45.23
3799,835578.BJ,安科兴业,17.07
3809,835323.BJ,ST舜阳,29.74
3813,835187.BJ,中汇股份,37.12
3814,835159.BJ,康纶科技,19.89
3821,835034.BJ,化龙网络,42.05
3824,835020.BJ,山东北辰,18.88
3828,834896.BJ,世贸通,33.86
3830,834871.BJ,上川智能,2115.77
3833,834815.BJ,巨东股份,15.81
3834,834808.BJ,金昌股份,17.23
3836,834765.BJ,美之高,30.87
3837,834764.BJ,巨龙硅钢,23.93
3839,834699.BJ,南通联科,17.22
3841,834672.BJ,瑞邦药业,17.54
3842,834650.BJ,之维安,23.95
3847,834425.BJ,新赛点,46.98
3852,834361.BJ,融航信息,59.32
3853,834327.BJ,车讯互联,15.84
3856,834282.BJ,前程股份,35.2
3857,834281.BJ,威达智能,32.26
3864,834081.BJ,通领科技,19.69
3871,833887.BJ,庞泰环保,19.78
3877,833827.BJ,浩腾科技,37.33
3888,833716.BJ,天工科技,17.33
3890,833697.BJ,上海未来,19.66
3897,833650.BJ,美亚药业,26.53
3900,833617.BJ,元本检测,32.7
3901,833599.BJ,营财安保,42.88
3906,833505.BJ,美的连,56.33
3907,833495.BJ,微瑞思创,16.99
3910,833440.BJ,新鸿运,18.21
3911,833423.BJ,穗晶光电,16.39
3914,833383.BJ,漯效王,16.64
3927,833091.BJ,恒达股份,23.92
3931,833051.BJ,九新能源,38.81
3934,833023.BJ,君瑞恒,119.55
3950,832793.BJ,同创伟业,27.88
3957,832670.BJ,数亮科技,26.83
3961,832567.BJ,伟志股份,18.81
3965,832521.BJ,ST合一康,69.27
3968,832479.BJ,长荣农科,82.26
3979,832315.BJ,君和环保,31.83
3980,832314.BJ,四砂研磨,15.65
3982,832278.BJ,鹿得医疗,19.54
3985,832213.BJ,双森股份,21.93
3991,832060.BJ,施可瑞,15.25
3997,832007.BJ,航天检测,18.24
4003,831917.BJ,中电红石,16.68
4005,831896.BJ,思考股份,17.39
4007,831884.BJ,成达兴,43.67
4013,831824.BJ,东方滤袋,22.24
4016,831753.BJ,艾博德,28.04
4018,831726.BJ,朱老六,25.14
4020,831708.BJ,吉华股份,27.19
4023,831682.BJ,金田科技,28.99
4029,831598.BJ,热像科技,107.97
4032,831566.BJ,盛大在线,20.51
4042,831395.BJ,智通建设,19.57
4043,831390.BJ,宜都运机,25.28
4050,831254.BJ,平方科技,26.03
4051,831253.BJ,东进农牧,54.01
4053,831236.BJ,华东修船,21.36
4055,831156.BJ,ST浩祯,105.5
4058,831121.BJ,力久电机,18.13
4059,831118.BJ,兰亭科技,47.96
4063,831074.BJ,佳力科技,16.03
4083,830825.BJ,和泰润佳,34.92
4088,688788.SH,科思科技,15.21
4089,688767.SH,博拓生物,141.26
4090,688728.SH,格科微,40.86
4092,688678.SH,福立旺,19.78
4093,688661.SH,和林微纳,46.65
4094,688633.SH,星球石墨,28.34
4095,688628.SH,优利德,42.77
4096,688626.SH,翔宇医疗,30.41
4097,688613.SH,奥精医疗,15.4
4098,688606.SH,奥泰生物,107.35
4100,688595.SH,芯海科技,20.33
4101,688580.SH,伟思医疗,19.66
4107,688298.SH,东方生物,106.41
4110,688265.SH,南模生物,20.79
4121,688075.SH,安旭生物,133.3
4122,688068.SH,热景生物,15.98
4125,605378.SH,野马电池,21.99
4128,605287.SH,德才股份,27.96
4129,605266.SH,健之佳,31.79
4130,605259.SH,绿田机械,19.14
4132,605199.SH,葫芦娃,15.83
4134,605099.SH,共创草坪,33.8
4135,605080.SH,浙江自然,26.78
4137,605011.SH,杭州热电,16.37
4138,605008.SH,长鸿高科,23.12
4139,605007.SH,五洲特纸,28.07
4140,605003.SH,众望布艺,26.18
4147,603949.SH,雪龙集团,18.37
4150,603915.SH,国茂股份,15.06
4153,603868.SH,飞科电器,23.69
4158,603823.SH,百合花,15.48
4164,603733.SH,仙鹤股份,16.62
4165,603712.SH,七一二,19.01
4170,603666.SH,亿嘉和,24.82
4177,603589.SH,口子窖,18.1
4179,603587.SH,地素时尚,18.66
4186,603387.SH,基蛋生物,17.84
4194,603260.SH,合盛硅业,15.48
4195,603238.SH,诺邦股份,26.5
4196,603233.SH,大参林,22.74
4197,603197.SH,保隆科技,16.56
4198,603185.SH,弘元绿能,27.18
4203,603087.SH,甘李药业,17.01
4204,603051.SH,鹿山新材,19.8
4215,601838.SH,成都银行,15.94
4222,601225.SH,陕西煤业,19.37
4226,601012.SH,隆基绿能,27.23
4229,600975.SH,新五丰,26.22
4234,600887.SH,伊利股份,25.18
4237,600809.SH,山西汾酒,35.09
4241,600763.SH,通策医疗,24.39
4249,600565.SH,迪马股份,18.11
4277,430761,ST升禾,19.9
4286,430597,博安通,52.1
4288,430576,泰信电子,54.01
4289,430573,山水节能,48.65
4292,430552,亚成微,19.76
4303,430358,基美影业,30.51
4306,430288,泓淇科技,48.69
4308,430273,永天科技,29.72
4313,430172,瑞达恩,97.05
4316,430076,国基科技,18.16
4329,400126,华讯3,110.54
4343,400002,长白5,30.05
4344,301248.SZ,杰创智能,27.8
4346,301226.SZ,祥明智能,16.15
4347,301218.SZ,华是科技,20.86
4348,301211.SZ,亨迪药业,28.22
4349,301180.SZ,万祥科技,24.91
4350,301178.SZ,天亿马,23.41
4351,301162.SZ,国能日新,33.8
4352,301155.SZ,海力风电,77.98
4353,301148.SZ,嘉戎技术,32.68
4354,301131.SZ,聚赛龙,21.27
4356,301097.SZ,天益医疗,25.07
4357,301082.SZ,久盛电气,18.06
4358,301078.SZ,孩子王,20.64
