,股票代码,股票简称,ROE2021
3012,300518.SZ,盛讯达,21.58
3018,300502.SZ,新易盛,17.85
3021,300478.SZ,杭州高新,19.78
3030,300410.SZ,正业科技,19.06
3065,300171.SZ,东富龙,21.32
3076,300071.SZ,福石控股,98.24
3099,002919.SZ,名臣健康,18.96
3113,002758.SZ,浙农股份,20.02
3114,002738.SZ,中矿资源,15.56
3126,002597.SZ,金禾实业,22.09
3132,002517.SZ,恺英网络,18.46
3153,001331.SZ,胜通能源,26.66
3154,001324.SZ,长青科技,17.8
3156,001301.SZ,尚太科技,33.54
3185,874107.BJ,绿岩生态,20.38
3187,874066.BJ,德博尔,18.67
3188,874039.BJ,东升股份,16.97
3189,874027.BJ,永驰科技,24.51
3190,874023.BJ,传美讯,23.74
3191,874017.BJ,伟焕机械,34.95
3197,873959.BJ,迅航星辰,49.32
3198,873957.BJ,驭腾能环,58.37
3199,873956.BJ,久恒智循,27.25
3201,873947.BJ,艾力泰尔,26.01
3203,873939.BJ,豪特曼,38.91
3204,873937.BJ,塔罗斯,20.89
3206,873931.BJ,潜阳科技,17.28
3207,873930.BJ,东明炬创,20.8
3208,873909.BJ,海多硅材,26.61
3209,873907.BJ,格瑞科技,17.92
3210,873906.BJ,智锂科技,19.06
3211,873898.BJ,天科航空,20.58
3212,873895.BJ,格瑞迪斯,24.86
3213,873893.BJ,成记泰达,96.83
3215,873869.BJ,早康枸杞,27.34
3217,873857.BJ,伦宝管业,15.79
3218,873855.BJ,新富科技,20.2
3219,873849.BJ,金牌股份,18.37
3220,873826.BJ,天一智能,16.67
3226,873777.BJ,红东方,62.54
3227,873757.BJ,汉和生物,23.54
3228,873738.BJ,伟邦科技,18.36
3233,873684.BJ,磐石科技,16.01
3234,873683.BJ,云集数科,43.68
3237,873669.BJ,三协电机,22.9
3238,873662.BJ,和特能源,21.23
3239,873653.BJ,天和盛,32.85
3240,873644.BJ,万佳物业,31.1
3241,873640.BJ,纽科电子,58.98
3242,873636.BJ,博达软件,24.64
3244,873619.BJ,太湖文旅,18.97
3247,873573.BJ,森爱驰,29.32
3248,873570.BJ,坤博精工,16.53
3251,873538.BJ,隧唐科技,16.78
3252,873525.BJ,青岛普天,60.02
3253,873518.BJ,牧同科技,15.65
3257,873500.BJ,博克斯,21.41
3260,873491.BJ,赫岩科技,34.92
3261,873488.BJ,景灿股份,19.23
3262,873441.BJ,临港船务,16.19
3264,873438.BJ,苏一工院,31.58
3265,873435.BJ,远航高新,24.23
3266,873429.BJ,嘉广科技,18.87
3269,873416.BJ,聚脉文化,19.42
3270,873410.BJ,生态家园,77.45
3272,873399.BJ,创匠信息,26.86
3275,873389.BJ,家红齿科,17.27
3276,873378.BJ,卡尔斯,16.64
3279,873305.BJ,九菱科技,18.46
3282,873280.BJ,秦燕科技,31.05
3283,873277.BJ,智通科技,25.33
3284,873273.BJ,高达股份,19.6
3285,873269.BJ,赢时物业,33.34
3287,873243.BJ,黄山良业,24.46
3288,873237.BJ,ST五十弦,207.96
3291,873205.BJ,西铁电子,19.88
3297,873167.BJ,新赣江,22.08
3300,873125.BJ,山东博丽,22.23
3307,873059.BJ,莱恩光电,33.39
3310,873036.BJ,和润股份,19.62
3311,873030.BJ,中基国威,53.19
3312,873011.BJ,上海宁远,15.48
3314,872999.BJ,帝斯博,17.48
3316,872978.BJ,荣鑫股份,37.77
3319,872940.BJ,快乐番薯,40.58
3321,872920.BJ,富铭科技,19.48
3322,872907.BJ,阿拉物联,15.19
3324,872860.BJ,竞成云芯,61.43
3329,872739.BJ,蓝典科技,15.22
3339,872582.BJ,潮白环保,17.7
3340,872560.BJ,理德铭,46.68
3346,872489.BJ,联博瑞翔,49.85
3347,872425.BJ,仕全兴,32.25
3348,872421.BJ,顺天科技,21.1
3350,872398.BJ,玉城股份,31.35
3351,872373.BJ,第一成美,30.89
3352,872351.BJ,华光源海,18.2
3354,872345.BJ,通慧科技,22.71
3355,872341.BJ,同泽股份,27.34
3356,872327.BJ,简达物流,49.21
3358,872305.BJ,百思福,65.82
3361,872242.BJ,新农人,26.73
3366,872191.BJ,亳州保安,16.43
3375,872109.BJ,光隆能源,132.8
3378,872089.BJ,共添营销,19.91
3381,872044.BJ,正中信息,23.36
3383,871970.BJ,大禹生物,17.91
3384,871951.BJ,左岸环境,33.63
3392,871845.BJ,星联智创,16.41
3395,871803.BJ,太湖湖泊,17.36
3397,871744.BJ,中投环保,20.77
3402,871674.BJ,德衡股份,31.54
3403,871655.BJ,知行股份,30.35
3404,871643.BJ,祥生科技,18.2
3407,871629.BJ,客家生态,15.22
3411,871511.BJ,双诚科技,21.28
3421,871334.BJ,城业城,29.9
3422,871324.BJ,新思备,16.66
3424,871310.BJ,汇湘轩,32.92
3425,871308.BJ,旺峰肉业,15.72
3427,871280.BJ,君立华域,38.04
3439,871008.BJ,恒源洁具,26.94
3443,870935.BJ,爱吉仁,15.69
3445,870889.BJ,鲁班艺术,27.31
3449,870844.BJ,金浔股份,60.34
3452,870815.BJ,汇维科技,20.42
3453,870781.BJ,亿林科技,23.55
3459,870633.BJ,甲骨易,28.76
3460,870624.BJ,国瑞税务,52.81
3462,870579.BJ,骏恺环境,20.39
3463,870571.BJ,易合网络,24.0
3467,870512.BJ,索拉特,31.86
3469,870451.BJ,立峰股份,18.19
3472,870443.BJ,泽宏科技,17.93
3475,870436.BJ,大地电气,16.23
3476,870420.BJ,卫星定位,23.61
3487,870299.BJ,灿能电力,17.38
3488,870298.BJ,中网华信,25.22
3490,870284.BJ,美厨家居,44.2
3497,870145.BJ,光博士,28.73
3499,870122.BJ,一景乳业,17.65
3503,870073.BJ,力美照明,22.64
3509,870001.BJ,楚星时尚,18.47
3516,839825.BJ,讯网网络,42.85
3519,839777.BJ,中构新材,21.83
3521,839762.BJ,浙江旭光,29.52
3526,839696.BJ,金鑫绿建,18.0
3531,839574.BJ,中瑞医药,18.65
3532,839573.BJ,浦辰瑞铂,16.71
3535,839482.BJ,旭彤电子,21.7
3537,839477.BJ,迈凯诺,30.95
3540,839433.BJ,龙腾佳讯,22.97
3541,839418.BJ,控汇股份,34.25
3543,839379.BJ,至诚融金,61.45
3550,839244.BJ,时光坐标,37.9
3555,839198.BJ,联合信息,73.74
3557,839148.BJ,升拓检测,18.38
3559,839123.BJ,嘉利通,32.65
3562,839089.BJ,索纳塔,19.63
3563,839084.BJ,丰瑞祥,29.19
3566,839031.BJ,华成电力,26.85
3571,838903.BJ,粱江通信,20.74
3572,838868.BJ,佰衡科技,79.32
3574,838840.BJ,鑫亿软件,21.23
3579,838790.BJ,卡尔股份,17.36
3584,838723.BJ,银联信,177.33
3589,838659.BJ,世珍股份,15.14
3591,838570.BJ,豫王建能,16.03
3592,838561.BJ,独凤轩,19.36
3597,838536.BJ,创信股份,17.32
3600,838508.BJ,誉兴通,110.05
3601,838477.BJ,顺路咨询,17.04
3606,838384.BJ,新港联行,18.7
3609,838319.BJ,科思特,27.04
3610,838313.BJ,神州安信,324.4
3624,838103.BJ,红一种业,15.74
3625,838099.BJ,日辉达,35.43
3627,838082.BJ,众加利,17.48
3631,838041.BJ,吉仕移动,78.15
3634,837983.BJ,海峡人力,21.69
3636,837979.BJ,噢易云,48.07
3639,837955.BJ,厚大股份,21.05
3648,837809.BJ,圣新环保,17.41
3651,837761.BJ,创捷传媒,20.58
3652,837729.BJ,湖南竹材,27.04
3653,837667.BJ,益生康健,29.02
3658,837580.BJ,锐邦传播,31.43
3659,837550.BJ,通宇泰克,38.87
3661,837527.BJ,和田维药,23.55
3662,837525.BJ,纳兰德,16.75
3663,837509.BJ,佩升前研,21.89
3665,837455.BJ,邦盛北斗,49.66
3667,837404.BJ,西蔓色彩,24.0
3669,837388.BJ,虹瑞智能,16.79
3672,837236.BJ,ST华正明,37.32
3673,837224.BJ,朗润智能,20.39
3674,837178.BJ,商科数控,20.55
3677,837087.BJ,五福坊,121.28
3683,837012.BJ,精英动漫,17.49
3691,836864.BJ,乐松文化,20.0
3696,836708.BJ,中裕广恒,25.25
3697,836692.BJ,苏氧股份,21.67
3714,836388.BJ,力姆泰克,26.04
3718,836274.BJ,泓杰股份,20.55
3723,836196.BJ,掌中无限,29.18
3727,836164.BJ,威利坚,21.85
3731,836126.BJ,丰泰新材,21.96
3734,836100.BJ,瑞捷电气,15.58
3737,836072.BJ,夏兴科技,25.7
3742,836014.BJ,掌游天下,19.46
3746,835889.BJ,开合股份,28.93
3747,835883.BJ,华能安全,32.77
3753,835850.BJ,凯欣股份,19.53
3759,835690.BJ,信源信息,28.47
3765,835555.BJ,森林股份,17.29
3774,835450.BJ,隆源装备,16.61
3775,835446.BJ,汇尔杰,22.15
3780,835333.BJ,帕克国际,19.82
3783,835244.BJ,数虎图像,47.05
3784,835207.BJ,众诚科技,20.12
3795,834959.BJ,意迪尔,21.2
3798,834879.BJ,理工宇龙,18.03
3803,834791.BJ,飞企互联,68.72
3815,834408.BJ,盛源科技,31.88
3818,834345.BJ,房谱科技,47.43
3830,834125.BJ,林中宝,27.77
3833,834063.BJ,卡车之家,17.29
3844,833914.BJ,远航精密,20.98
3845,833849.BJ,携宁科技,19.98
3846,833846.BJ,中正股份,28.06
3847,833844.BJ,智德股份,45.44
3848,833836.BJ,盛祥电子,16.74
3851,833783.BJ,源培生物,25.23
3857,833658.BJ,铁血科技,29.09
3860,833650.BJ,美亚药业,82.49
3868,833458.BJ,悦为股份,82.45
3869,833453.BJ,永创医药,41.87
3871,833430.BJ,八达科技,36.07
3874,833386.BJ,安智物流,18.79
3875,833383.BJ,漯效王,24.97
3876,833339.BJ,胜软科技,18.77
3884,833050.BJ,欣威视通,25.83
3890,832903.BJ,ST永强农,102.04
3892,832875.BJ,富仕德,18.33
3894,832830.BJ,汉哲咨询,25.63
3904,832718.BJ,玖隆再生,25.86
3909,832658.BJ,特别传媒,16.95
3914,832591.BJ,翔宇科技,17.73
3915,832583.BJ,浙江至信,17.02
3916,832566.BJ,梓橦宫,16.65
3930,832398.BJ,索力得,20.25
3935,832314.BJ,四砂研磨,18.99
3944,832226.BJ,新阳升,29.59
3947,832189.BJ,科瑞达,22.01
3949,832149.BJ,利尔达,31.24
3952,832114.BJ,中爆数字,23.03
3953,832100.BJ,泰利思诺,20.47
3954,832077.BJ,华创合成,15.9
3963,832013.BJ,博涛文化,15.25
3965,831960.BJ,佳音在线,41.6
3966,831957.BJ,晨宇电气,15.66
3970,831892.BJ,新玻电力,17.39
3976,831834.BJ,三维股份,27.7
3978,831793.BJ,利洋水产,20.54
3979,831767.BJ,知音文化,20.77
3982,831734.BJ,展通电信,31.45
3984,831708.BJ,吉华股份,25.51
3985,831689.BJ,克莱特,17.13
3986,831676.BJ,景川诊断,18.18
4001,831390.BJ,宜都运机,27.43
4005,831358.BJ,新华环保,68.6
4006,831348.BJ,碧松照明,1253.27
4009,831325.BJ,迈奇化学,39.57
4022,831118.BJ,兰亭科技,21.7
4023,831116.BJ,腾远股份,19.24
4026,831096.BJ,物润船联,33.57
4034,831014.BJ,海联捷讯,24.45
4042,830913.BJ,中北通磁,66.82
4045,830896.BJ,旺成科技,15.5
4048,830836.BJ,荆楚网,19.32
4049,830809.BJ,安达科技,22.44
4054,688690.SH,纳微科技,23.84
4058,688639.SH,华恒生物,18.12
4059,688622.SH,禾信仪器,21.94
4070,688498.SH,源杰科技,16.87
4071,688455.SH,科捷智能,29.78
4073,688426.SH,康为世纪,26.39
4075,688392.SH,骄成超声,31.3
4077,688380.SH,中微半导,85.23
4078,688357.SH,建龙微纳,24.16
4079,688355.SH,明志科技,23.84
4080,688348.SH,昱能科技,42.58
4081,688319.SH,欧林生物,17.69
4084,688282.SH,理工导航,32.63
4085,688279.SH,峰岹科技,38.22
4087,688273.SH,麦澜德,39.22
4088,688272.SH,*ST富吉,23.01
4089,688249.SH,晶合集成,21.55
4091,688231.SH,隆达股份,15.06
4094,688202.SH,美迪西,22.66
4095,688200.SH,华峰测控,18.58
4096,688193.SH,仁度生物,25.74
4101,688125.SH,安达智能,24.99
4107,688080.SH,映翰通,15.05
4109,688048.SH,长光华芯,20.03
4110,688047.SH,龙芯中科,18.8
4111,688036.SH,传音控股,32.2
4117,605577.SH,龙版传媒,16.75
4127,605089.SH,味知香,28.98
4137,603811.SH,诚意药业,18.46
4161,603365.SH,水星家纺,15.51
4164,603327.SH,福蓉科技,18.96
4167,603288.SH,海天味业,31.63
4171,603198.SH,迎驾贡酒,24.69
4176,603112.SH,华翔股份,17.14
4179,603088.SH,宁波精达,15.82
4182,603061.SH,金海通,44.0
4184,603018.SH,华设集团,17.1
4189,601838.SH,成都银行,17.6
4190,601636.SH,旗滨集团,37.92
4196,600935.SH,华塑股份,16.95
4219,600285.SH,羚锐制药,15.92
4231,430732,威马股份,16.61
4235,430597,博安通,31.72
4237,430592,凯德股份,20.46
4245,430482,河源富马,15.89
4246,430477,盛力科技,46.38
4251,430425,乐创技术,36.66
4253,430410,微纳颗粒,20.86
4255,430372,泰达新材,34.06
4259,430334,科洋科技,18.47
4263,430266,联动设计,85.15
4271,430224,网动科技,22.45
4285,430091,智感科技,29.4
4287,430076,国基科技,17.75
4300,400126,华讯3,39.76
4303,301439.SZ,泓淋电力,23.55
4304,301378.SZ,通达海,30.9
4305,301339.SZ,通行宝,15.85
4306,301322.SZ,绿通科技,39.34
4307,301318.SZ,维海德,32.1
4308,301309.SZ,万得凯,30.32
4309,301306.SZ,西测测试,20.66
4311,301281.SZ,科源制药,20.08
4312,301279.SZ,金道科技,16.17
4314,301238.SZ,瑞泰新材,26.39
4315,301236.SZ,软通动力,20.55
4316,301234.SZ,五洲医疗,29.92
4317,301196.SZ,唯科科技,18.66
4319,301156.SZ,美农生物,24.42
4320,301148.SZ,嘉戎技术,24.72
4321,301139.SZ,元道通信,17.68
4325,301088.SZ,戎美股份,17.74
4326,301087.SZ,可孚医疗,23.91
4327,301080.SZ,百普赛斯,27.41
4330,301069.SZ,凯盛新材,20.04
4331,301062.SZ,上海艾录,16.73
4333,301050.SZ,雷电微力,19.0
4335,301031.SZ,中熔电气,15.54
4338,301004.SZ,嘉益股份,16.42
4349,300942.SZ,易瑞生物,29.41
4367,300806.SZ,斯迪克,15.3
4370,300783.SZ,三只松鼠,19.49
4371,300777.SZ,中简科技,15.66
4384,300696.SZ,爱乐达,20.61
4389,300643.SZ,万通智控,17.92
4396,300593.SZ,新雷能,28.64
4413,300487.SZ,蓝晓科技,16.43
4421,300450.SZ,先导智能,21.03
4462,300111.SZ,向日葵,24.44
4464,300083.SZ,创世纪,19.06
4467,300015.SZ,爱尔眼科,20.58
4470,300003.SZ,乐普医疗,16.0
4474,002975.SZ,博杰股份,17.1
4481,002900.SZ,哈三联,18.11
4484,002881.SZ,美格智能,19.05
4489,002841.SZ,视源股份,21.84
4490,002810.SZ,山东赫达,23.95
4492,002768.SZ,国恩股份,19.12
4500,002637.SZ,赞宇科技,21.88
4506,002585.SZ,双星新材,15.75
4508,002508.SZ,老板电器,15.78
4526,002304.SZ,洋河股份,18.55
4532,002128.SZ,电投能源,18.91
4538,001299.SZ,美能能源,16.21
4539,001278.SZ,一彬科技,17.52
4540,001268.SZ,联合精密,22.61
4541,001260.SZ,坤泰股份,19.04
4542,001259.SZ,利仁科技,19.96
4547,000723.SZ,美锦能源,21.65
4549,000677.SZ,恒天海龙,23.84
4559,900927,物贸B股,16.9
4560,900906,中毅达B,37.78
4562,874040.BJ,明佳环保,25.97
4563,874032.BJ,基烁股份,30.42
4564,874031.BJ,翰林航宇,20.23
4565,874026.BJ,亚数智科,73.57
4566,873991.BJ,华科仪,15.97
4568,873985.BJ,久煜智能,55.43
4570,873949.BJ,昌德微电,29.86
4572,873923.BJ,碧之江,31.8
4574,873900.BJ,世纪信通,16.17
4575,873890.BJ,靓时新材,15.08
4577,873886.BJ,瑞红苏州,25.31
4578,873878.BJ,华昌新材,16.25
4579,873876.BJ,商信政通,45.24
4580,873861.BJ,良安科技,99.19
4582,873837.BJ,汇川科技,18.67
4590,873779.BJ,诚芯微,27.24
4591,873744.BJ,帕科医疗,19.8
4592,873741.BJ,豪钢重工,17.87
4593,873740.BJ,大连华阳,20.95
4597,873712.BJ,金则利,15.83
4598,873680.BJ,交欣科技,18.14
4599,873668.BJ,泽宇森,15.46
4600,873648.BJ,驰骋股份,30.97
4601,873647.BJ,奥琳斯邦,19.3
4606,873581.BJ,东原科技,15.42
4611,873543.BJ,信测通信,34.45
4612,873541.BJ,携测信息,31.41
4614,873533.BJ,荣际股份,48.89
4615,873523.BJ,银狐医疗,22.23
4618,873493.BJ,莱易信产,29.58
4620,873478.BJ,景泽环境,53.54
4626,873382.BJ,瑞派尔,17.01
4627,873381.BJ,炫之彩,34.11
4628,873380.BJ,正荣股份,16.41
4634,873311.BJ,华齿口腔,51.46
4635,873295.BJ,工源环境,35.02
4640,873235.BJ,唯德股份,21.26
4641,873224.BJ,如是集团,17.22
4643,873217.BJ,三科股份,71.13
4648,873173.BJ,康源堂,20.6
4649,873169.BJ,七丰精工,27.07
4652,873155.BJ,渝都传媒,50.13
4653,873152.BJ,天宏锂电,49.83
4657,873139.BJ,格林斯达,83.72
4659,873118.BJ,三阳股份,28.46
4660,873102.BJ,曲江智造,21.57
4665,873058.BJ,金新城,25.9
4666,873046.BJ,繁荣电气,16.68
4668,873025.BJ,绿洋环境,24.63
4669,873021.BJ,新动向,20.52
4670,872991.BJ,油田科技,24.94
4671,872984.BJ,朵纳家居,15.87
4674,872933.BJ,正潭股份,35.36
4677,872884.BJ,佰利天,28.81
4678,872873.BJ,国仪测控,19.76
4680,872864.BJ,佳景健康,29.06
4683,872767.BJ,雅莎股份,23.17
4684,872757.BJ,晋龙股份,17.03
4685,872750.BJ,宜通海科,20.27
4686,872742.BJ,万司股份,39.49
4690,872682.BJ,国君医疗,16.77
4693,872656.BJ,上易机械,23.34
4696,872612.BJ,华媒康讯,25.14
4697,872594.BJ,中环电炉,18.84
4698,872588.BJ,宏基铝业,19.48
4704,872512.BJ,华兴科技,40.46
4706,872478.BJ,毅达科技,16.04
4707,872434.BJ,明易达,35.91
4709,872424.BJ,方向传媒,29.71
4717,872330.BJ,思伟科技,46.86
4719,872308.BJ,盛祺信息,33.79
4724,872266.BJ,百拓共享,27.93
4733,872124.BJ,智建科技,19.63
4734,872121.BJ,氟聚股份,45.07
4736,872019.BJ,唯普汽车,22.3
4738,872014.BJ,裕峰环境,20.93
4744,871907.BJ,环球软件,30.76
4746,871823.BJ,天启新材,29.18
4748,871787.BJ,信新智本,33.74
4754,871696.BJ,安捷包装,24.03
4756,871656.BJ,远盾网络,16.82
4759,871646.BJ,航桥国际,67.39
4772,871465.BJ,丰众建科,21.23
4773,871406.BJ,商林科技,15.12
4775,871392.BJ,泽生科技,86.6
4779,871325.BJ,深新传媒,17.48
4781,871315.BJ,联云世纪,128.56
4783,871291.BJ,欧宝新材,61.0
4785,871263.BJ,莱赛激光,17.61
4789,871171.BJ,金盾电子,19.59
4791,871132.BJ,百联科技,17.75
4799,870917.BJ,中恒通,16.08
4802,870804.BJ,科志股份,42.99
4810,870679.BJ,森源达,17.38
4814,870544.BJ,迪浪科技,23.12
4817,870529.BJ,东铭新材,47.9
4819,870508.BJ,丰安股份,18.02
4820,870482.BJ,正邦电子,23.77
4821,870475.BJ,博汇特,41.42
4829,870411.BJ,ST西诚,86.7
4834,870357.BJ,雅葆轩,53.33
4835,870309.BJ,中天新能,25.52
4844,870126.BJ,卓识网安,32.88
4845,870111.BJ,昂捷信息,30.91
4849,870061.BJ,新能量,21.53
4857,839964.BJ,华绍文化,16.07
4858,839943.BJ,长风股份,41.86
4859,839939.BJ,德中技术,33.24
4861,839920.BJ,联佳股份,33.04
4866,839830.BJ,晶晟股份,16.41
4871,839732.BJ,力博医药,18.88
4875,839672.BJ,东方飞云,35.19
4882,839499.BJ,西南检测,23.17
4888,839340.BJ,信索咨询,26.63
4897,839173.BJ,悦诚达,23.99
4902,839044.BJ,青藤文化,19.9
4903,839037.BJ,科创融鑫,21.77
4906,838943.BJ,星震同源,22.85
4913,838823.BJ,海天消防,17.3
4925,838519.BJ,同力达,21.58
4928,838481.BJ,轻叶能源,73.4
4937,838363.BJ,思为客,27.54
4940,838284.BJ,时代华商,31.27
4944,838222.BJ,合筑设计,40.82
4954,837907.BJ,多易得,19.32
4956,837835.BJ,中哲创建,15.26
4957,837819.BJ,华泰机械,36.67
4964,837644.BJ,仙盛科技,25.07
4978,837368.BJ,快乐营,55.5
4979,837350.BJ,亿翰股份,50.52
4981,837326.BJ,同方瑞风,22.07
4983,837318.BJ,典扬传媒,29.78
4987,837269.BJ,赫得环境,18.27
4992,837189.BJ,九天利建,16.68
4994,837074.BJ,富邦物流,39.16
4995,837072.BJ,汉亦盛,42.09
4996,837046.BJ,亿能电力,22.04
5008,836807.BJ,奔朗新材,15.38
5012,836746.BJ,优通科技,70.44
5022,836475.BJ,华士食品,50.58
5024,836378.BJ,创盛智能,22.24
5027,836344.BJ,隆海生物,23.59
5029,836303.BJ,嘉钢股份,25.81
5031,836291.BJ,红宇股份,34.01
5032,836217.BJ,天创微波,27.08
5033,836195.BJ,吉星智能,26.04
5035,836145.BJ,博加信息,16.17
5037,836077.BJ,吉林碳谷,52.93
5040,835948.BJ,杰外动漫,15.27
5045,835764.BJ,迪生数字,40.54
5047,835702.BJ,国力通,26.16
5053,835637.BJ,林华医疗,17.83
5056,835597.BJ,防护科技,42.31
5057,835553.BJ,瑞兴医药,33.98
5076,835237.BJ,力佳科技,20.69
5078,835211.BJ,古莱特,15.19
5082,835071.BJ,慧达通信,25.85
5089,834950.BJ,迅安科技,56.43
5105,834411.BJ,ST星娱,1184.74
5107,834372.BJ,容川机电,32.96
5111,834264.BJ,华通设备,18.08
5112,834261.BJ,一诺威,22.57
5113,834213.BJ,物管股份,24.81
5121,834076.BJ,海森环保,22.64
5122,834065.BJ,合凯电气,42.55
5123,834046.BJ,金锐同创,23.45
5140,833764.BJ,斯达电气,22.17
5141,833737.BJ,望湘园,16.81
5146,833611.BJ,镭之源,42.0
5148,833572.BJ,励福环保,32.68
5149,833571.BJ,锁龙消防,21.5
5153,833533.BJ,骏创科技,25.78
5155,833467.BJ,纳美新材,15.72
5156,833432.BJ,国瑞环保,18.08
5159,833332.BJ,多尔晋泽,20.12
5161,833255.BJ,西部股份,20.95
5167,833171.BJ,国航远洋,71.27
5171,833075.BJ,柏星龙,20.02
5176,833009.BJ,ST拓明天,26.79
5180,832816.BJ,索克服务,30.71
5190,832654.BJ,天宜机械,20.9
5191,832652.BJ,目乐医疗,18.57
5197,832575.BJ,云迅通,49.47
5204,832476.BJ,交控生态,17.32
5219,832152.BJ,华富股份,21.65
5223,832110.BJ,雷特科技,23.59
5234,831946.BJ,名洋数字,21.92
5239,831893.BJ,五谷股份,18.77
5243,831884.BJ,成达兴,33.99
5244,831880.BJ,春旺新材,16.79
5248,831769.BJ,中马园林,17.51
5249,831727.BJ,中钢网,26.2
5253,831662.BJ,快乐沃克,28.19
5254,831650.BJ,盛华德,35.03
5263,831401.BJ,信立方,18.72
5265,831395.BJ,智通建设,23.56
5267,831351.BJ,浙达精益,22.99
5279,831137.BJ,泰和股份,18.66
5281,831036.BJ,裕国股份,68.29
5296,688779.SH,长远锂科,15.89
5297,688636.SH,智明达,16.29
5298,688625.SH,呈和科技,25.68
5305,688275.SH,万润新能,29.12
5306,688257.SH,新锐股份,16.89
5308,688209.SH,英集芯,26.71
5309,688166.SH,博瑞医药,15.89
5313,688120.SH,华海清科,27.98
5320,605566.SH,福莱蒽特,15.38
5322,605369.SH,拱东医疗,24.66
5325,605138.SH,盛泰集团,18.01
5327,603989.SH,艾华集团,17.09
5331,603956.SH,威派格,15.22
5333,603882.SH,金域医学,44.2
5335,603833.SH,欧派家居,20.14
5338,603599.SH,广信股份,23.59
5341,603506.SH,南都物业,18.44
5348,603297.SH,永新光学,19.19
5349,603281.SH,江瀚新材,68.16
5352,603215.SH,比依股份,41.27
5353,603209.SH,兴通股份,25.82
5357,603155.SH,新亚强,15.38
5361,603005.SH,晶方科技,15.92
5367,601101.SH,昊华能源,23.34
5368,601100.SH,恒立液压,32.83
5379,600822.SH,上海物贸,16.9
5383,600731.SH,湖南海利,16.21
5386,600610.SH,中毅达,37.78
5395,600438.SH,通威股份,24.14
5405,600123.SH,兰花科创,19.86
5409,600089.SH,特变电工,19.367
5420,430564,天润科技,27.98
5421,430562,安运科技,18.85
5424,430521,康捷医疗,25.22
5426,430468,锦棉种业,17.2
5427,430455,德联科技,118.15
5428,430435,数聚股份,16.05
5437,430320,江扬环境,15.12
5448,430200,时代地智,41.8
5467,301396.SZ,宏景科技,25.34
5468,301368.SZ,丰立智能,20.53
5469,301365.SZ,矩阵股份,45.87
5470,301356.SZ,天振股份,25.84
5471,301345.SZ,涛涛车业,39.13
5472,301336.SZ,趣睡科技,17.22
5473,301333.SZ,诺思格,26.63
5474,301314.SZ,科瑞思,41.24
5477,301289.SZ,国缆检测,20.74
5478,301286.SZ,侨源股份,24.86
5479,301283.SZ,聚胶股份,16.05
5481,301255.SZ,通力科技,27.57
5482,301248.SZ,杰创智能,18.41
5485,301227.SZ,森鹰窗业,16.22
5486,301213.SZ,观想科技,23.7
5487,301211.SZ,亨迪药业,15.98
5488,301208.SZ,中亦科技,25.48
5489,301205.SZ,联特科技,19.27
5491,301190.SZ,善水科技,27.43
5492,301183.SZ,东田微,17.94
5493,301180.SZ,万祥科技,26.8
5495,301157.SZ,华塑科技,27.62
5496,301150.SZ,中一科技,44.28
5497,301132.SZ,满坤科技,17.66
5498,301123.SZ,奕东电子,21.64
5499,301109.SZ,军信股份,21.07
5502,301081.SZ,严牌股份,15.43
5503,301075.SZ,多瑞医药,17.25
5507,301028.SZ,东亚机械,22.72
5508,301027.SZ,华蓝集团,20.41
5510,301015.SZ,百洋医药,22.87
5513,300981.SZ,中红医疗,46.92
5525,300894.SZ,火星人,27.01
5528,300880.SZ,迦南智能,15.53
5532,300837.SZ,浙矿股份,15.74
5535,300815.SZ,玉禾田,17.38
5544,300763.SZ,锦浪科技,23.05
5545,300751.SZ,迈为股份,24.74
5546,300747.SZ,锐科激光,17.01
5557,300650.SZ,太龙股份,15.53
5559,300630.SZ,普利制药,17.88
5565,300584.SZ,海辰药业,35.18
5569,300525.SZ,博思软件,15.34
5574,300463.SZ,迈克生物,23.13
5576,300459.SZ,汤姆猫,22.4
5578,300432.SZ,富临精工,17.42
5580,300426.SZ,唐德影视,20.13
5583,300371.SZ,汇中股份,17.79
5586,300358.SZ,楚天科技,16.86
5593,300299.SZ,富春股份,15.42
5609,300158.SZ,振东制药,38.01
5614,300124.SZ,汇川技术,27.35
5615,300121.SZ,阳谷华泰,16.03
5620,300035.SZ,中科电气,16.13
5621,300012.SZ,华测检测,18.17
5631,002979.SZ,雷赛智能,19.54
5640,002824.SZ,和胜股份,21.15
5643,002778.SZ,中晟高科,16.33
5650,002615.SZ,哈尔斯,15.38
5677,002245.SZ,蔚蓝锂芯,21.04
5678,002216.SZ,三全食品,21.12
5679,002208.SZ,合肥城建,15.21
5682,002176.SZ,江特电机,21.9
5696,001333.SZ,光华股份,29.44
5697,001323.SZ,慕思股份,30.88
5698,001311.SZ,多利科技,31.52
5699,001255.SZ,博菲电气,25.89
5700,001229.SZ,魅视科技,34.83
5701,001222.SZ,源飞宠物,28.04
5703,000983.SZ,山西焦煤,21.99
5711,000731.SZ,四川美丰,18.04
5723,000498.SZ,山东路桥,22.15
5728,874037.BJ,华翔联信,31.2
5729,874033.BJ,金仕达,53.1
5730,874002.BJ,正业设计,20.05
5731,873925.BJ,皓森精铸,15.3
5734,873870.BJ,恒道医药,42.7
5735,873864.BJ,旭辉电气,28.37
5740,873692.BJ,桂林狮达,26.72
